site,plot,site_plot,quad,spp,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,ttl_ht_only,cones,dead_stressed,browsed,form_prob,seedling,uncertainty,tally_num,record_expand_plot,record_expand_site,trees_per_plot,trees_per_site,trees_per_ha,ttl_ht,ht_2006,ht_2007,ht_2008,ht_2009,ht_2010,ht_2011,ht_2012,ht_2013,ht_2014,ht_2015,ht_2016,grwth_2006,grwth_2007,grwth_2008,grwth_2009,grwth_2010,grwth_2011,grwth_2012,grwth_2013,grwth_2014,grwth_2015,grwth_2016,grwth_avg_Ngerm_Y16,grwth_avg_Ngerm_N16,yrs_grwth_inclusive,estab_yr,yr1GTE10_estab_yr,yr1GTE20_estab_yr
S-222-231,E,S-222-231_E,SW,PIPO,7,18,28,38,45,58,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,58,,,,,,7,18,28,38,45,58,,,,,,,11,10,10,7,13,10.2,9.5,6,2011,2011,2011
S-222-231,E,S-222-231_E,SW,PIPO,7,22,32,66,95,123,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,123,,,,,,7,22,32,66,95,123,,,,,,,15,10,34,29,28,23.2,22,6,2011,2011,2011
S-222-231,E,S-222-231_E,NW,PIPO,6,12,22,32,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,32,,,,,,,,6,12,22,32,,,,,,,,,6,10,10,8.666666667,8,4,2013,2013,2013
S-222-231,E,S-222-231_E,SW,PIPO,6,18,31,54,86,105,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,105,,,,,,6,18,31,54,86,105,,,,,,,12,13,23,32,19,19.8,20,6,2011,2011,2011
S-222-231,E,S-222-231_E,NW,PIPO,6,19,28,38,66,95,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,95,,,,,,6,19,28,38,66,95,,,,,,,13,9,10,28,29,17.8,15,6,2011,2011,2011
S-222-231,E,S-222-231_E,SW,PIPO,5,10,19,31,48,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,48,,,,,,,5,10,19,31,48,,,,,,,,5,9,12,17,10.75,8.666666667,5,2012,2012,2012
S-222-231,E,S-222-231_E,NE,PIPO,4,11,16,24,41,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,41,,,,,,,4,11,16,24,41,,,,,,,,7,5,8,17,9.25,6.666666667,5,2012,2012,2012
S-222-231,E,S-222-231_E,SW,PIPO,4,14,23,39,69,92,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,92,,,,,,4,14,23,39,69,92,,,,,,,10,9,16,30,23,17.6,16.25,6,2011,2011,2011
S-222-231,E,S-222-231_E,NW,PIPO,3,7,14,27,35,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,35,,,,,,,3,7,14,27,35,,,,,,,,4,7,13,8,8,8,5,2012,2012,2012
S-222-231,E,S-222-231_E,NE,PIPO,3,10,21,35,48,65,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,65,,,,,,3,10,21,35,48,65,,,,,,,7,11,14,13,17,12.4,11.25,6,2011,2011,2011
S-222-231,E,S-222-231_E,NE,PIPO,1,10,14,38,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,38,,,,,,,,1,10,14,38,,,,,,,,,9,4,24,12.33333333,6.5,4,2013,2013,2013
S-222-231,N,S-222-231_N,ALL,PSME,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-231,N,S-222-231_N,ALL,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,5,1,1,5,5,127.3239545,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-231,S,S-222-231_S,ALL,PICO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,40,1,1,40,40,1018.591636,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-231,W,S-222-231_W,SW,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-231,W,S-222-231_W,NW,PIPO,_,13,27,31,40,45,,,,,,NA,NO,NO,NO,YES,NO,YR1BLANK,1,1,1,1,1,25.46479089,45,,,,,,,13,27,31,40,45,,,,,,,,14,4,9,5,8,9,6,2011,2011,2011
S-222-231,W,S-222-231_W,SE,PIPO,8,20,32,38,54,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,54,,,,,,,8,20,32,38,54,,,,,,,,12,12,6,16,11.5,10,5,2012,2012,2012
S-222-231,W,S-222-231_W,SE,PIPO,4,11,15,24,35,43,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,43,,,,,,4,11,15,24,35,43,,,,,,,7,4,9,11,8,7.8,7.75,6,2011,2011,2011
S-222-231,W,S-222-231_W,SE,PIPO,3,8,12,22,34,47,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,47,,,,,,3,8,12,22,34,47,,,,,,,5,4,10,12,13,8.8,7.75,6,2011,2011,2011
S-222-237,C,S-222-237_C,SW,PIPO,9,14,21,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,21,,,,,,,,,9,14,21,,,,,,,,,,5,7,6,5,3,2014,2014,2014
S-222-237,C,S-222-237_C,NW,PIPO,9,20,25,43,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,43,,,,,,,,9,20,25,43,,,,,,,,,11,5,18,11.33333333,8,4,2013,2013,2013
S-222-237,C,S-222-237_C,SW,PIPO,7,15,32,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,32,,,,,,,,,7,15,32,,,,,,,,,,8,17,12.5,8,3,2014,2014,2014
S-222-237,C,S-222-237_C,SE,PIPO,6,18,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,18,,,,,,,,,,6,18,,,,,,,,,,,12,12,#DIV/0!,2,2015,2015,2015
S-222-237,C,S-222-237_C,SE,PIPO,5,11,19,31,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,31,,,,,,,,5,11,19,31,,,,,,,,,6,8,12,8.666666667,7,4,2013,2013,2013
S-222-237,C,S-222-237_C,SE,PIPO,5,8,19,37,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,37,,,,,,,,5,8,19,37,,,,,,,,,3,11,18,10.66666667,7,4,2013,2013,2013
S-222-237,C,S-222-237_C,SW,PIPO,5,15,27,37,45,56,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,56,,,,,,5,15,27,37,45,56,,,,,,,10,12,10,8,11,10.2,10,6,2011,2011,2011
S-222-237,C,S-222-237_C,SW,PIPO,4,10,20,34,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,34,,,,,,,,4,10,20,34,,,,,,,,,6,10,14,10,8,4,2013,2013,2013
S-222-237,C,S-222-237_C,NE,PIPO,4,8,17,29,46,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,46,,,,,,,4,8,17,29,46,,,,,,,,4,9,12,17,10.5,8.333333333,5,2012,2012,2012
S-222-237,C,S-222-237_C,NE,PIPO,4,13,23,39,47,62,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,62,,,,,,4,13,23,39,47,62,,,,,,,9,10,16,8,15,11.6,10.75,6,2011,2011,2011
S-222-237,C,S-222-237_C,SE,PIPO,3,7,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,7,,,,,,,,,,3,7,,,,,,,,,,,4,4,#DIV/0!,2,2015,2015,2015
S-222-237,C,S-222-237_C,SE,PIPO,3,9,22,32,54,,,,,,,NA,NO,NO,NO,YES,NO,NONE,1,1,1,1,1,25.46479089,54,,,,,,,3,9,22,32,54,,,,,,,,6,13,10,22,12.75,9.666666667,5,2012,2012,2012
S-222-237,C,S-222-237_C,NW,PSME,2,4,5,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,5,,,,,,,,,2,4,5,,,,,,,,,,2,1,1.5,2,3,2014,2014,2014
S-222-237,C,S-222-237_C,SE,PSME,2,7,9,12,17,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,17,,,,,,,2,7,9,12,17,,,,,,,,5,2,3,5,3.75,3.333333333,5,2012,2012,2012
S-222-237,E,S-222-237_E,SW,PSME,NA,,,,,,,,,,,NA,NO,NO,NO,NO,YES,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-237,E,S-222-237_E,SE,PIPO,8,14,25,40,52,71,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,71,,,,,,8,14,25,40,52,71,,,,,,,6,11,15,12,19,12.6,11,6,2011,2011,2011
S-222-237,E,S-222-237_E,SW,PIPO,7,12,19,31,43,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,43,,,,,,,7,12,19,31,43,,,,,,,,5,7,12,12,9,8,5,2012,2012,2012
S-222-237,E,S-222-237_E,NE,PIPO,7,14,19,31,49,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,49,,,,,,,7,14,19,31,49,,,,,,,,7,5,12,18,10.5,8,5,2012,2012,2012
S-222-237,E,S-222-237_E,SW,PIPO,5,12,17,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,17,,,,,,,,,5,12,17,,,,,,,,,,7,5,6,7,3,2014,2014,2014
S-222-237,E,S-222-237_E,SW,PIPO,5,10,14,19,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,19,,,,,,,,5,10,14,19,,,,,,,,,5,4,5,4.666666667,4.5,4,2013,2013,2013
S-222-237,E,S-222-237_E,SE,PIPO,5,10,15,28,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,28,,,,,,,,5,10,15,28,,,,,,,,,5,5,13,7.666666667,5,4,2013,2013,2013
S-222-237,E,S-222-237_E,SW,PIPO,5,13,18,25,31,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,31,,,,,,,5,13,18,25,31,,,,,,,,8,5,7,6,6.5,6.666666667,5,2012,2012,2012
S-222-237,E,S-222-237_E,NE,PIPO,5,19,24,34,41,55,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,55,,,,,,5,19,24,34,41,55,,,,,,,14,5,10,7,14,10,9,6,2011,2011,2011
S-222-237,E,S-222-237_E,SW,PIPO,4,8,13,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,13,,,,,,,,,4,8,13,,,,,,,,,,4,5,4.5,4,3,2014,2014,2014
S-222-237,N,S-222-237_N,ALL,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,5,1,1,5,5,127.3239545,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-237,S,S-222-237_S,ALL,PIPO,NA,,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,20,1,1,20,20,509.2958179,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-237,W,S-222-237_W,NE,PIPO,NA,,,,,,,,,,,NA,NO,NO,YES,NO,NO,NONE,1,1,1,1,1,25.46479089,NA,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA
S-222-237,W,S-222-237_W,SW,PIPO,10,26,44,48,,,,,,,,NA,NO,NO,NO,YES,NO,YR1GTE10,1,1,1,1,1,25.46479089,48,,,,,,,,10,26,44,48,,,,,,,,,16,18,4,12.66666667,17,4,2013,2013,2013
S-222-237,W,S-222-237_W,SW,PIPO,10,16,25,30,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,30,,,,,,,,10,16,25,30,,,,,,,,,6,9,5,6.666666667,7.5,4,2013,2013,2013
S-222-237,W,S-222-237_W,NW,PIPO,10,20,30,36,,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,36,,,,,,,,10,20,30,36,,,,,,,,,10,10,6,8.666666667,10,4,2013,2013,2013
S-222-237,W,S-222-237_W,NW,PIPO,10,23,33,44,51,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,51,,,,,,,10,23,33,44,51,,,,,,,,13,10,11,7,10.25,11.33333333,5,2012,2012,2012
S-222-237,W,S-222-237_W,NE,PIPO,10,15,18,22,31,,,,,,,NA,NO,NO,NO,NO,NO,YR1GTE10,1,1,1,1,1,25.46479089,31,,,,,,,10,15,18,22,31,,,,,,,,5,3,4,9,5.25,4,5,2012,2012,2012
S-222-237,W,S-222-237_W,NW,PIPO,9,20,30,41,50,56,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,56,,,,,,9,20,30,41,50,56,,,,,,,11,10,11,9,6,9.4,10.25,6,2011,2011,2011
S-222-237,W,S-222-237_W,SE,PIPO,8,,,,,,,,,,,NA,NO,NO,NO,NO,YES,NONE,1,1,1,1,1,25.46479089,8,,,,,,,,,,,8,,,,,,,,,,,,,,1,2016,2016,2016
S-222-237,W,S-222-237_W,SW,PIPO,8,15,21,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,21,,,,,,,,,8,15,21,,,,,,,,,,7,6,6.5,7,3,2014,2014,2014
S-222-237,W,S-222-237_W,NW,PIPO,7,15,20,28,,,,,,,,NA,NO,NO,NO,YES,NO,NONE,1,1,1,1,1,25.46479089,28,,,,,,,,7,15,20,28,,,,,,,,,8,5,8,7,6.5,4,2013,2013,2013
S-222-237,W,S-222-237_W,SE,PIPO,7,19,30,39,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,39,,,,,,,,7,19,30,39,,,,,,,,,12,11,9,10.66666667,11.5,4,2013,2013,2013
S-222-237,W,S-222-237_W,NW,PIPO,7,35,48,59,63,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,63,,,,,,,7,35,48,59,63,,,,,,,,28,13,11,4,14,17.33333333,5,2012,2012,2012
S-222-237,W,S-222-237_W,SE,PIPO,7,23,31,44,59,65,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,65,,,,,,7,23,31,44,59,65,,,,,,,16,8,13,15,6,11.6,13,6,2011,2011,2011
S-222-237,W,S-222-237_W,SW,PIPO,6,11,22,27,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,27,,,,,,,,6,11,22,27,,,,,,,,,5,11,5,7,8,4,2013,2013,2013
S-222-237,W,S-222-237_W,SW,PIPO,6,17,25,34,46,51,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,51,,,,,,6,17,25,34,46,51,,,,,,,11,8,9,12,5,9,10,6,2011,2011,2011
S-222-237,W,S-222-237_W,NE,PIPO,5,7,,,,,,,,,,NA,NO,NO,NO,NO,NO,NONE,1,1,1,1,1,25.46479089,7,,,,,,,,,,5,7,,,,,,,,,,,2,2,#DIV/0!,2,2015,2015,2015
